__id,id_election,id_brut_miom,code_departement,code_commune,code_bv,no_panneau,voix,ratio_voix_inscrits,ratio_voix_exprimes,nuance,sexe,nom,prenom,liste,libelle_abrege_liste,libelle_etendu_liste,nom_tete_liste,binome
63368,2026_muni_t1,21512_0001,21,21512,0001,1,130,42.35,100,,,,,,"POUR PULIGNY-MONTRACHET","POUR PULIGNY-MONTRACHET",,
63369,2026_muni_t1,21514_0001,21,21514,0001,1,46,54.76,100,,,,,,"QUEMIGNY UNIS","QUEMIGNY UNIS",,
63370,2026_muni_t1,21515_0001,21,21515,0001,1,203,21.23,44.23,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63371,2026_muni_t1,21515_0002,21,21515,0002,1,189,20.32,37.28,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63372,2026_muni_t1,21515_0003,21,21515,0003,1,229,24.89,39.76,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63373,2026_muni_t1,21515_0004,21,21515,0004,1,230,25,45.28,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63374,2026_muni_t1,21515_0005,21,21515,0005,1,260,24.34,44.44,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63375,2026_muni_t1,21515_0006,21,21515,0006,1,143,27.24,46.13,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63376,2026_muni_t1,21515_0007,21,21515,0007,1,310,25.41,45.72,LLR,,,,,"KENCKER pour QUETIGNY","KENCKER pour QUETIGNY",,
63377,2026_muni_t1,21516_0001,21,21516,0001,1,39,55.71,100,,,,,,"Quincerot 2026-2032","Quincerot 2026-2032",,
63378,2026_muni_t1,21517_0001,21,21517,0001,1,125,30.94,43.1,,,,,,"L'expérience au service du bien vivre","L'expérience au service du bien vivre",,
63379,2026_muni_t1,21518_0001,21,21518,0001,1,67,43.79,100,,,,,,"POUR QUINCY LE VICOMTE","POUR QUINCY LE VICOMTE",,
63380,2026_muni_t1,21519_0001,21,21519,0001,1,89,38.53,100,,,,,,"Ensemble pour Recey-sur-Ource","Ensemble pour Recey-sur-Ource",,
63381,2026_muni_t1,21520_0001,21,21520,0001,1,62,50.41,100,,,,,,"BIEN VIVRE ENSEMBLE A REMILLY","BIEN VIVRE ENSEMBLE A REMILLY",,
63382,2026_muni_t1,21521_0001,21,21521,0001,1,326,42.5,100,,,,,,"REMILLY SUR TILLE, AVANCONS ENSEMBLE","REMILLY SUR TILLE, AVANCONS ENSEMBLE",,
63383,2026_muni_t1,21522_0001,21,21522,0001,1,170,48.3,100,,,,,,"Ensemble pour agir","Ensemble pour agir",,
63384,2026_muni_t1,21523_0001,21,21523,0001,1,60,48.78,100,,,,,,"La diversité au service du collectif","La diversité au service du collectif",,
63385,2026_muni_t1,21524_0001,21,21524,0001,1,41,56.94,100,,,,,,"Liste conduite par M Stivalet Marc","Liste conduite par M Stivalet Marc",,
63386,2026_muni_t1,21525_0001,21,21525,0001,1,247,36.11,100,,,,,,"CONTINUONS D'AGIR ENSEMBLE POUR LA ROCHE EN BRENIL","CONTINUONS D'AGIR ENSEMBLE POUR LA ROCHE EN BRENIL",,
63387,2026_muni_t1,21526_0001,21,21526,0001,1,26,72.22,100,,,,,,"Un nouvel élan, ensemble","Un nouvel élan, ensemble",,
63388,2026_muni_t1,21527_0001,21,21527,0001,1,121,53.3,100,,,,,,"A VOS COTES, A VOTRE ECOUTE","A VOS COTES, A VOTRE ECOUTE",,
63389,2026_muni_t1,21528_0001,21,21528,0001,1,59,53.15,100,,,,,,"La Roche Vanneau 2026","La Roche Vanneau 2026",,
63390,2026_muni_t1,21529_0001,21,21529,0001,1,29,64.44,100,,,,,,"ROILLY A VENIR","ROILLY A VENIR",,
63391,2026_muni_t1,21530_0001,21,21530,0001,1,64,50.39,100,,,,,,"Union pour Rougemont","Union pour Rougemont",,
63392,2026_muni_t1,21531_0001,21,21531,0001,1,122,38.36,57.82,,,,,,"AGIR POUR ROUVRAY","AGIR POUR ROUVRAY",,
63393,2026_muni_t1,21532_0001,21,21532,0001,1,392,44,100,,,,,,"UNE EQUIPE, DES VALEURS, UNE AMBITION","UNE EQUIPE, DES VALEURS, UNE AMBITION",,
63394,2026_muni_t1,21533_0001,21,21533,0001,1,53,62.35,100,,,,,,"ENSEMBLE POUR ROUVRES","ENSEMBLE POUR ROUVRES",,
63395,2026_muni_t1,21534_0001,21,21534,0001,1,274,46.84,100,,,,,,"ENSEMBLE POUR RUFFEY","ENSEMBLE POUR RUFFEY",,
63396,2026_muni_t1,21535_0001,21,21535,0001,1,291,43.96,100,,,,,,"L'énergie d'un village, la force d'une communauté","L'énergie d'un village, la force d'une communauté",,
63397,2026_muni_t1,21535_0002,21,21535,0002,1,185,45.01,100,,,,,,"L'énergie d'un village, la force d'une communauté","L'énergie d'un village, la force d'une communauté",,
63398,2026_muni_t1,21536_0001,21,21536,0001,1,101,41.91,100,,,,,,"Liste menée par Virginie Tramalloni","Liste menée par Virginie Tramalloni",,
63399,2026_muni_t1,21537_0001,21,21537,0001,1,51,45.95,100,,,,,,"SAFFRES 1","SAFFRES 1",,
63400,2026_muni_t1,21538_0001,21,21538,0001,1,54,51.92,100,,,,,,"SAINT-ANDEUX, NOTRE VILLAGE","SAINT-ANDEUX, NOTRE VILLAGE",,
63401,2026_muni_t1,21539_0001,21,21539,0001,1,24,42.86,100,,,,,,"SAINT-ANTHOT Dans Sa Continuité","SAINT-ANTHOT Dans Sa Continuité",,
63402,2026_muni_t1,21540_0001,21,21540,0001,1,286,47.04,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63403,2026_muni_t1,21540_0002,21,21540,0002,1,361,46.82,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63404,2026_muni_t1,21540_0003,21,21540,0003,1,332,39.06,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63405,2026_muni_t1,21540_0004,21,21540,0004,1,268,43.58,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63406,2026_muni_t1,21540_0005,21,21540,0005,1,310,40.58,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63407,2026_muni_t1,21540_0006,21,21540,0006,1,319,43.76,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63408,2026_muni_t1,21540_0007,21,21540,0007,1,304,39.74,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63409,2026_muni_t1,21540_0008,21,21540,0008,1,293,44.66,100,LDVD,,,,,"AVEC VOUS POUR SAINT APOLLINAIRE","AVEC VOUS POUR SAINT APOLLINAIRE",,
63410,2026_muni_t1,21541_0001,21,21541,0001,1,93,52.54,100,,,,,,"MOINGEON Michel","MOINGEON Michel",,
63411,2026_muni_t1,21542_0001,21,21542,0001,1,189,50,100,,,,,,"COHERENCE et SOLIDARITE","COHERENCE et SOLIDARITE",,
63412,2026_muni_t1,21543_0001,21,21543,0001,1,84,51.22,100,,,,,,"Avec vous pour Saint-Broing-Les-Moines","Avec vous pour Saint-Broing-Les-Moines",,
63413,2026_muni_t1,21544_0001,21,21544,0001,1,28,63.64,100,,,,,,"Esprit Village","Esprit Village",,
63414,2026_muni_t1,21545_0001,21,21545,0001,1,245,36.19,100,,,,,,"Ensemble pour l'avenir de Sainte Colombe","Ensemble pour l'avenir de Sainte Colombe",,
63415,2026_muni_t1,21546_0001,21,21546,0001,1,92,50.83,62.16,,,,,,"UNE ÉQUIPE AU SERVICE DU BIEN COMMUN","UNE ÉQUIPE AU SERVICE DU BIEN COMMUN",,
63416,2026_muni_t1,21547_0001,21,21547,0001,1,69,42.86,100,,,,,,"Notre village, notre engagement","Notre village, notre engagement",,
63417,2026_muni_t1,21548_0001,21,21548,0001,1,60,39.22,100,,,,,,"SAINT-GERMAIN-DE-MODEON POUR TOUS","SAINT-GERMAIN-DE-MODEON POUR TOUS",,
63418,2026_muni_t1,21549_0001,21,21549,0001,1,27,36.49,100,,,,,,Clémence,Legendre,,
63419,2026_muni_t1,21550_0001,21,21550,0001,1,42,43.3,100,,,,,,"ENSEMBLE POUR SAINT GERMAIN","ENSEMBLE POUR SAINT GERMAIN",,
63420,2026_muni_t1,21552_0001,21,21552,0001,1,27,61.36,100,,,,,,"Liste Bréchat Geneviève","Liste Bréchat Geneviève",,
63421,2026_muni_t1,21553_0001,21,21553,0001,1,53,54.08,100,,,,,,"SAINT JEAN 2026","SAINT JEAN 2026",,
63422,2026_muni_t1,21554_0001,21,21554,0001,1,184,32.74,62.37,,,,,,"Cap sur l'Avenir... Toujours","Cap sur l'Avenir... Toujours",,
63423,2026_muni_t1,21555_0001,21,21555,0001,1,282,43.99,100,,,,,,"SAINT JULIEN : VIVRE ET AGIR ENSEMBLE","SAINT JULIEN : VIVRE ET AGIR ENSEMBLE",,
63424,2026_muni_t1,21555_0002,21,21555,0002,1,367,47.6,100,,,,,,"SAINT JULIEN : VIVRE ET AGIR ENSEMBLE","SAINT JULIEN : VIVRE ET AGIR ENSEMBLE",,
63425,2026_muni_t1,21556_0001,21,21556,0001,1,112,56.57,100,,,,,,"Pour Saint Léger Triey, agissons ensemble au service de tous!","Pour Saint Léger Triey, agissons ensemble au service de tous!",,
63426,2026_muni_t1,21557_0001,21,21557,0001,1,58,57.43,100,,,,,,"Bien vivre à St Marc","Bien vivre à St Marc",,
63427,2026_muni_t1,21558_0001,21,21558,0001,1,412,52.82,100,,,,,,"Bien à vivre et agir ensemble à Sainte-Marie-La-Blanche","Bien vivre et agir ensemble à Sainte-Marie-La-Blanche",,
63428,2026_muni_t1,21559_0001,21,21559,0001,1,151,27.66,43.27,,,,,,"Vivre à Sainte Marie sur Ouche","Vivre à Sainte Marie sur Ouche",,
63429,2026_muni_t1,21560_0001,21,21560,0001,1,61,24.9,33.7,,,,,,"SAINT MARTIN AU COEUR DU 21ème SIECLE","SAINT MARTIN AU COEUR DU 21ème SIECLE",,
63430,2026_muni_t1,21561_0001,21,21561,0001,1,129,36.03,100,,,,,,"SAINT MARTIN DU MONT","SAINT MARTIN DU MONT",,
63431,2026_muni_t1,21562_0001,21,21562,0001,1,78,43.33,100,,,,,,"Saint Maurice pour tous","Saint Maurice pour tous",,
63432,2026_muni_t1,21563_0001,21,21563,0001,1,47,42.34,100,,,,,,"Agir ensemble pour les Maximinois","Agir ensemble pour les Maximinois",,
63433,2026_muni_t1,21564_0001,21,21564,0001,1,159,43.21,51.79,,,,,,"Une équipe d'avenir pour Saint Nicolas Lès Cîteaux","Une équipe d'avenir pour Saint Nicolas Lès Cîteaux",,
63434,2026_muni_t1,21565_0001,21,21565,0001,1,251,61.22,100,,,,,,"Ensemble pour notre village","Ensemble pour notre village",,
63435,2026_muni_t1,21566_0001,21,21566,0001,1,54,46.96,100,,,,,,"NIEF Christian","NIEF Christian",,
63436,2026_muni_t1,21567_0001,21,21567,0001,1,110,56.41,100,,,,,,"Pour Saint Prix les Arnay","Pour Saint Prix les Arnay",,
63437,2026_muni_t1,21568_0001,21,21568,0001,1,260,47.53,100,,,,,,"GENERATIONS SAINT-RÉMY","GENERATIONS SAINT-RÉMY",,
63438,2026_muni_t1,21569_0001,21,21569,0001,1,88,51.76,62.41,,,,,,"Tous ensemble pour Saint-Romain","Tous ensemble pour Saint-Romain",,
63439,2026_muni_t1,21570_0001,21,21570,0001,1,57,41.3,100,,,,,,"DOUCET Ludovic","DOUCET Ludovic",,
63440,2026_muni_t1,21571_0001,21,21571,0001,1,93,54.07,100,,,,,,"Ensemble pour Saint-Sauveur","Ensemble pour Saint-Sauveur",,
63441,2026_muni_t1,21572_0001,21,21572,0001,1,135,46.08,100,,,,,,"Ensemble pour Saint Seine","Ensemble pour Saint Seine",,
63442,2026_muni_t1,21573_0001,21,21573,0001,1,104,42.28,100,,,,,,"POUR ST SEINE","POUR ST SEINE",,
63443,2026_muni_t1,21574_0001,21,21574,0001,1,155,43.42,100,,,,,,"CONTINUONS ENSEMBLE","CONTINUONS ENSEMBLE",,
63444,2026_muni_t1,21575_0001,21,21575,0001,1,118,44.87,100,,,,,,"Bien vivre à St Symphorien","Bien vivre à St Symphorien",,
63445,2026_muni_t1,21576_0001,21,21576,0001,1,62,52.1,100,,,,,,"DE "" BONS CONSEILS ""","DE "" BONS CONSEILS """,,
63446,2026_muni_t1,21577_0001,21,21577,0001,1,385,38.89,59.32,,,,,,"Avec vous! Un nouvel élan à SAINT-USAGE","Avec vous! Un nouvel élan à SAINT-USAGE",,
63447,2026_muni_t1,21578_0001,21,21578,0001,1,108,44.81,100,,,,,,"Saint Victor, votre village","Saint Victor, votre village",,
63448,2026_muni_t1,21579_0001,21,21579,0001,1,90,50.56,100,,,,,,SCHNEIDER,SCHNEIDER,,
63449,2026_muni_t1,21580_0001,21,21580,0001,1,64,51.2,100,,,,,,"SALMAISE TOUT SIMPLEMENT","SALMAISE TOUT SIMPLEMENT",,
63450,2026_muni_t1,21581_0001,21,21581,0001,1,67,45.58,66.34,,,,,,"Vivre à Samerey","Vivre à Samerey",,
63451,2026_muni_t1,21582_0001,21,21582,0001,1,252,44.92,65.45,,,,,,"SANTENAY AUTHENTIQUE ET DYNAMIQUE","SANTENAY AUTHENTIQUE ET DYNAMIQUE",,
63452,2026_muni_t1,21583_0001,21,21583,0001,1,19,41.3,100,,,,,,"METAIS JACQUELINE","METAIS JACQUELINE",,
63453,2026_muni_t1,21584_0001,21,21584,0001,1,187,22.26,33.88,,,,,,"Saulieu, c'est maintenant !","Saulieu, c'est maintenant !",,
63454,2026_muni_t1,21584_0002,21,21584,0002,1,187,22.48,35.22,,,,,,"Saulieu, c'est maintenant !","Saulieu, c'est maintenant !",,
63455,2026_muni_t1,21585_0001,21,21585,0001,1,288,37.4,100,,,,,,"ENSEMBLE, CONTINUONS A AGIR POUR SAULON","ENSEMBLE, CONTINUONS A AGIR POUR SAULON",,
63456,2026_muni_t1,21586_0001,21,21586,0001,1,221,40.33,100,,,,,,"Ensemble pour Saulon-la-Rue","Ensemble pour Saulon-la-Rue",,
63457,2026_muni_t1,21587_0001,21,21587,0001,1,125,56.05,100,,,,,,"Ensemble, vivons notre village","Ensemble, vivons notre village",,
63458,2026_muni_t1,21588_0001,21,21588,0001,1,30,48.39,100,,,,,,"DEVELLE Hubert","DEVELLE Hubert",,
63459,2026_muni_t1,21589_0001,21,21589,0001,1,43,63.24,100,,,,,,"Liste menée par M. DUMONT","Liste menée par M. DUMONT",,
63460,2026_muni_t1,21590_0001,21,21590,0001,1,171,16.16,25.07,,,,,,"UN NOUVEL ELAN POUR SAVIGNY","UN NOUVEL ELAN POUR SAVIGNY",,
63461,2026_muni_t1,21591_0001,21,21591,0001,1,366,51.19,100,,,,,,"L'AVENIR ENSEMBLE A SAVIGNY-LE-SEC","L'AVENIR ENSEMBLE A SAVIGNY-LE-SEC",,
63462,2026_muni_t1,21592_0001,21,21592,0001,1,103,52.82,100,,,,,,"S'UNIR, S'ENGAGER POUR LES HABITANTS DE SAVIGNY SOUS MALAIN","S'UNIR, S'ENGAGER POUR LES HABITANTS DE SAVIGNY SOUS MALAIN",,
63463,2026_muni_t1,21593_0001,21,21593,0001,1,37,52.11,100,,,,,,"ENSEMBLE POUR SAVILLY","ENSEMBLE POUR SAVILLY",,
63464,2026_muni_t1,21594_0001,21,21594,0001,1,76,48.41,100,,,,,,"Savoisy à venir","Savoisy à venir",,
63465,2026_muni_t1,21595_0001,21,21595,0001,1,78,54.17,100,,,,,,"Savolles, ensemble avec vous","Savolles, ensemble avec vous",,
63466,2026_muni_t1,21596_0001,21,21596,0001,1,132,47.83,100,,,,,,"Ensemble pour Savouges","Ensemble pour Savouges",,
63467,2026_muni_t1,21597_0001,21,21597,0001,1,38,71.7,100,,,,,,"Equipe Municipale Menée par Laurent Berthe","Equipe Municipale Menée par Laurent Berthe",,
63468,2026_muni_t1,21598_0001,21,21598,0001,1,80,49.69,100,,,,,,"LISTE POUR SEIGNY","LISTE POUR SEIGNY",,
63469,2026_muni_t1,21599_0001,21,21599,0001,1,174,17.92,27.36,,,,,,"Une commune qui vous ressemble","Une commune qui vous ressemble",,
63470,2026_muni_t1,21599_0002,21,21599,0002,1,161,18.57,29.06,,,,,,"Une commune qui vous ressemble","Une commune qui vous ressemble",,
63471,2026_muni_t1,21600_0001,21,21600,0001,1,62,53.45,100,,,,,,"Semarey 2026","Semarey 2026",,
63472,2026_muni_t1,21601_0001,21,21601,0001,1,55,55,100,,,,,,"Semezanges 2026","Semezanges 2026",,
63473,2026_muni_t1,21602_0001,21,21602,0001,1,13,54.17,100,,,,,,"Tous unis pour Semond","Tous unis pour Semond",,
63474,2026_muni_t1,21603_0001,21,21603,0001,1,264,33.25,45.6,LDIV,,,,,"Catherine SADON Ensemble pour Semur","Catherine SADON Ensemble pour Semur",,
63475,2026_muni_t1,21603_0002,21,21603,0002,1,225,26.41,37.63,LDIV,,,,,"Catherine SADON Ensemble pour Semur","Catherine SADON Ensemble pour Semur",,
63476,2026_muni_t1,21603_0003,21,21603,0003,1,243,26.27,36.43,LDIV,,,,,"Catherine SADON Ensemble pour Semur","Catherine SADON Ensemble pour Semur",,
63477,2026_muni_t1,21604_0001,21,21604,0001,1,78,72.9,100,,,,,,"Ensemble pour Senailly","Ensemble pour Senailly",,
63478,2026_muni_t1,21605_0001,21,21605,0001,1,394,39.72,100,,,,,,"POURSUIVONS ENSEMBLE POUR SENNECEY","POURSUIVONS ENSEMBLE POUR SENNECEY",,
63479,2026_muni_t1,21605_0002,21,21605,0002,1,327,35.2,100,,,,,,"POURSUIVONS ENSEMBLE POUR SENNECEY","POURSUIVONS ENSEMBLE POUR SENNECEY",,
63480,2026_muni_t1,21606_0001,21,21606,0001,1,277,41.78,100,,,,,,"2026-2032 : Pour vous & avec vous Ensemble pour Ladoix-Serrigny","2026-2032 : Pour vous & avec vous Ensemble pour Ladoix-Serrigny",,
63481,2026_muni_t1,21606_0002,21,21606,0002,1,282,38.11,100,,,,,,"2026-2032 : Pour vous & avec vous Ensemble pour Ladoix-Serrigny","2026-2032 : Pour vous & avec vous Ensemble pour Ladoix-Serrigny",,
63482,2026_muni_t1,21607_0001,21,21607,0001,1,430,43.43,100,,,,,,"Ensemble, continuons d'agir pour Seurre","Ensemble, continuons d'agir pour Seurre",,
63483,2026_muni_t1,21607_0002,21,21607,0002,1,243,36.11,100,,,,,,"Ensemble, continuons d'agir pour Seurre","Ensemble, continuons d'agir pour Seurre",,
63484,2026_muni_t1,21608_0001,21,21608,0001,1,54,64.29,100,,,,,,"ENSEMBLE POUR SINCEY-LES-ROUVRAY","ENSEMBLE POUR SINCEY-LES-ROUVRAY",,
63485,2026_muni_t1,21609_0001,21,21609,0001,1,188,45.74,100,,,,,,"Un même élan pour Soirans","Un même élan pour Soirans",,
63486,2026_muni_t1,21610_0001,21,21610,0001,1,131,53.69,100,,,,,,"ENSEMBLE POUR SOISSONS-SUR-NACEY","ENSEMBLE POUR SOISSONS-SUR-NACEY",,
63487,2026_muni_t1,21611_0001,21,21611,0001,1,234,31.12,46.25,,,,,,"BOUGEONS POUR SOMBERNON","BOUGEONS POUR SOMBERNON",,
63488,2026_muni_t1,21612_0001,21,21612,0001,1,28,40.58,44.44,,,,,,"BIEN VIVRE A SOUHEY","BIEN VIVRE A SOUHEY",,
63489,2026_muni_t1,21613_0001,21,21613,0001,1,76,52.05,100,,,,,,"Le renouveau dans la continuité","Le renouveau dans la continuité",,
63490,2026_muni_t1,21614_0001,21,21614,0001,1,135,45.76,100,,,,,,"Liste menée par Sébastien CHIGNARDET","Liste menée par Sébastien CHIGNARDET",,
63491,2026_muni_t1,21615_0001,21,21615,0001,1,86,40.57,50,,,,,,"ENSEMBLE POUR LE RENOUVEAU DE SUSSEY","ENSEMBLE POUR LE RENOUVEAU DE SUSSEY",,
63492,2026_muni_t1,21616_0001,21,21616,0001,1,80,50.63,100,,,,,,"DEMAIN, ENSEMBLE POUR TAILLY","DEMAIN, ENSEMBLE POUR TAILLY",,
63493,2026_muni_t1,21617_0001,21,21617,0001,1,81,14.04,20.51,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63494,2026_muni_t1,21617_0002,21,21617,0002,1,154,17.04,30.99,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63495,2026_muni_t1,21617_0003,21,21617,0003,1,83,10.38,22.62,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63496,2026_muni_t1,21617_0004,21,21617,0004,1,60,9.49,21.98,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63497,2026_muni_t1,21617_0005,21,21617,0005,1,143,17.17,28.21,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63498,2026_muni_t1,21617_0006,21,21617,0006,1,85,9.65,14.26,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63499,2026_muni_t1,21617_0007,21,21617,0007,1,114,12.06,18.12,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63500,2026_muni_t1,21617_0008,21,21617,0008,1,101,11.62,17.32,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63501,2026_muni_t1,21617_0009,21,21617,0009,1,74,9.08,15.32,LUG,,,,,"VIVRE TALANT, ENSEMBLE","VIVRE TALANT, ENSEMBLE",,
63502,2026_muni_t1,21618_0001,21,21618,0001,1,172,44.33,100,,,,,,"UNIS POUR L'AVENIR DE TALMAY","UNIS POUR L'AVENIR DE TALMAY",,
63503,2026_muni_t1,21619_0001,21,21619,0001,1,73,38.62,100,,,,,,"Ensemble pour Tanay","Ensemble pour Tanay",,
63504,2026_muni_t1,21620_0001,21,21620,0001,1,90,62.5,100,,,,,,"Tarsul 21120","Tarsul 21120",,
63505,2026_muni_t1,21622_0001,21,21622,0001,1,100,49.26,100,,,,,,"Ensemble pour notre village rural","Ensemble pour notre village rural",,
63506,2026_muni_t1,21623_0001,21,21623,0001,1,427,39.91,100,,,,,,"Tous unis pour Tart","Tous unis pour Tart",,
63507,2026_muni_t1,21623_0002,21,21623,0002,1,78,45.35,100,,,,,,"Tous unis pour Tart","Tous unis pour Tart",,
63508,2026_muni_t1,21624_0001,21,21624,0001,1,61,49.19,100,,,,,,"LENOBLE Colette","LENOBLE Colette",,
63509,2026_muni_t1,21625_0001,21,21625,0001,1,27,36.99,100,,,,,,"TERNANT 2026","TERNANT 2026",,
63510,2026_muni_t1,21626_0001,21,21626,0001,1,24,34.78,42.86,,,,,,"Agir Ensemble","Agir Ensemble",,
63511,2026_muni_t1,21627_0001,21,21627,0001,1,46,53.49,100,,,,,,"Ensemble vers 2032","Ensemble vers 2032",,
63512,2026_muni_t1,21628_0001,21,21628,0001,1,33,55,100,,,,,,"Mont de Thoires","Mont de Thoires",,
63513,2026_muni_t1,21629_0001,21,21629,0001,1,71,26.69,32.42,,,,,,"RENOUVEAU POUR THOISY","RENOUVEAU POUR THOISY",,
63514,2026_muni_t1,21630_0001,21,21630,0001,1,70,43.21,100,,,,,,ENSEMBLE,ENSEMBLE,,
63515,2026_muni_t1,21631_0001,21,21631,0001,1,24,54.55,100,,,,,,"Liste menée par Denis FICHOT","Liste menée par Denis FICHOT",,
63516,2026_muni_t1,21632_0001,21,21632,0001,1,434,49.6,100,,,,,,"Thorey, notre histoire, notre avenir","Thorey, notre histoire, notre avenir",,
63517,2026_muni_t1,21633_0001,21,21633,0001,1,62,35.84,48.82,,,,,,"Unis pour l'avenir","Unis pour l'avenir",,
63518,2026_muni_t1,21634_0001,21,21634,0001,1,50,40.32,100,,,,,,"ENSEMBLE FAISONS BATTRE LE COEUR DE THOREY-SUR-OUCHE","ENSEMBLE FAISONS BATTRE LE COEUR DE THOREY-SUR-OUCHE",,
63519,2026_muni_t1,21635_0001,21,21635,0001,1,71,58.68,100,,,,,,"Ensemble pour Thoste","Ensemble pour Thoste",,
63520,2026_muni_t1,21636_0001,21,21636,0001,1,100,40,49.02,,,,,,"Cap sur l'avenir de Thury avec expérience et renouveau","Cap sur l'avenir de Thury avec expérience et renouveau",,
63521,2026_muni_t1,21637_0001,21,21637,0001,1,79,45.93,50.97,,,,,,"AGIR ENSEMBLE POUR TICHEY","AGIR ENSEMBLE POUR TICHEY",,
63522,2026_muni_t1,21638_0001,21,21638,0001,1,191,22.87,33.33,,,,,,"Un nouvel élan pour Til-Châtel","Un nouvel élan pour Til-Châtel",,
63523,2026_muni_t1,21639_0001,21,21639,0001,1,284,52.3,100,,,,,,"Continuons d'agir ensemble","Continuons d'agir ensemble",,
63524,2026_muni_t1,21640_0001,21,21640,0001,1,77,52.38,100,,,,,,"Torcy et Pouligny 2026","Torcy et Pouligny 2026",,
63525,2026_muni_t1,21641_0001,21,21641,0001,1,140,38.57,100,,,,,,"Un village pour tous dans le respect de chacun","Un village pour tous dans le respect de chacun",,
63526,2026_muni_t1,21642_0001,21,21642,0001,1,121,34.67,48.79,,,,,,"Unis pour Toutry Montzeron","Unis pour Toutry Montzeron",,
63527,2026_muni_t1,21643_0001,21,21643,0001,1,238,65.75,82.93,,,,,,"Tréclun 2026","Tréclun 2026",,
63528,2026_muni_t1,21644_0001,21,21644,0001,1,39,27.86,40.21,,,,,,"TROCHÈRES AUJOURD'HUI ET DEMAIN - ENSEMBLE FAISONS VIVRE NOTRE VILLAGE","TROCHÈRES AUJOURD'HUI ET DEMAIN - ENSEMBLE FAISONS VIVRE NOTRE VILLAGE",,
63529,2026_muni_t1,21645_0001,21,21645,0001,1,69,14.59,22.48,,,,,,"Renouveau pour Trouhans","Renouveau pour Trouhans",,
63530,2026_muni_t1,21646_0001,21,21646,0001,1,57,48.31,100,,,,,,"TROUHAUT 2026","TROUHAUT 2026",,
63531,2026_muni_t1,21647_0001,21,21647,0001,1,48,43.24,100,,,,,,"Ensemble pour Trugny","Ensemble pour Trugny",,
63532,2026_muni_t1,21648_0001,21,21648,0001,1,75,52.45,57.69,,,,,,"AGIR ENSEMBLE","AGIR ENSEMBLE",,
63533,2026_muni_t1,21649_0001,21,21649,0001,1,44,77.19,100,,,,,,"Bien vivre à Uncey le Franc","Bien vivre à Uncey le Franc",,
63534,2026_muni_t1,21650_0001,21,21650,0001,1,67,53.17,100,,,,,,Urcy,Urcy,,
63535,2026_muni_t1,21651_0001,21,21651,0001,1,89,45.88,100,,,,,,"ENSEMBLE pour Val-Suzon","ENSEMBLE pour Val-Suzon",,
63536,2026_muni_t1,21652_0001,21,21652,0001,1,146,57.94,100,,,,,,"""POUR VANDENESSE""","""POUR VANDENESSE""",,
63537,2026_muni_t1,21653_0001,21,21653,0001,1,15,39.47,100,,,,,,"Ensemble pour Vannaire","Ensemble pour Vannaire",,
63538,2026_muni_t1,21655_0001,21,21655,0001,1,26,13.4,17.57,,,,,,"Agir Pour Demain","Agir Pour Demain",,
63539,2026_muni_t1,21656_0001,21,21656,0001,1,276,48.08,100,,,,,,"PARTAGEONS L'AVENIR","PARTAGEONS L'AVENIR",,
